video_id,duration_minutes,title_length,description_length,tags_count,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,total_views,duration_minutes_log,channel_subscribers_log,has_thumbnail_custom_Sim,video_quality_480p,video_quality_4K,video_quality_4k,video_quality_720p,category_  Educação,category_  Fitness,category_  Gaming,category_  Música,category_  Tecnologia,category_  Vlogs,category_Culinária,category_Educação,category_Fitness,category_Gaming,category_Música,category_Tecnologia,category_Vlogs,language_Espanhol,language_INGLÊS,language_Inglês,language_PORTUGUÊS,language_Português,has_subtitles_Sim,promoted_Sim,upload_time_Manhã,upload_time_Noite,upload_time_Tarde,upload_day_Seg-Qui,upload_day_Sexta,upload_day_Sábado,engagement_rate,content_density
VID00621,-1.6189711003796587,1.5917578841733047,-0.0585368144784708,0.9097927324549018,-0.7909101709239915,-1.488499984623207,-1.11618949921659,-1.688054700595417,-0.6350726956494286,1.6936989464984369,1.0632713345234008,1.332477470102173,387189,-2.954564120195522,-0.44893423053327663,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.00865303888459409,5.8621219016352555
VID02022,0.5924503463768453,-1.5103655002557084,-1.0089470575374753,0.6357742559762855,1.0916062383826082,0.21526610976736943,-1.3489484401497942,-0.7703163581835119,-0.28404080480841304,1.0949536989119055,-1.58209918462115,0.3670948357180665,1541431,0.6768486186539779,0.8403668844701512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.023895470954546284,-0.29688608470496525
VID02059,-1.0796000158049015,-0.438026552551852,-0.5958841442079849,-0.00024141145518047672,-0.671693673599483,-0.0027814837506591914,-0.6027506589227575,1.5240294978462514,-0.6902196996486214,1.417207871637579,-0.0005753853401025435,0.418263526586482,527362,-0.9717967571621944,-0.2763892746164642,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.01330155562752242,0.28747305088004715
VID01377,-0.21660628048529026,-0.59121783079526,1.5827485668041947,-1.1453458411347208,-0.9163396788807282,-0.5066686759913493,-0.6027506589227575,0.2621392770298816,1.2045747967338996,-0.8584475486043177,0.06431531334232006,-1.2941819944764914,241971,0.11312868967002937,-0.6785497097144657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.021132995246022024,-0.5541765127747895
VID00679,-1.0796000158049015,-1.0507916655254843,0.36549237088631586,-0.5973088881774882,0.8363359074834771,-0.5933008502823957,1.06079118362926,0.0327046914269053,-1.0758952212070785,-1.6727574780734744,-1.5680392828452023,-0.403846773366061,671031,-0.9717967571621944,0.7452022124811005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,-0.027210343456764954,-0.05969939792086852
VID01358,-1.2953484496348044,-0.016750537382479894,0.2521742265215884,1.3208204471728264,0.8258251558031974,1.1682200269688783,-0.7054384269815239,-1.688054700595417,1.1328129902477706,1.2734297805846875,-0.7898237195464999,0.9572404037337924,934731,-1.4690307889056833,0.741046208601123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.02323716023542677,1.8345752778713746
VID01232,1.3475698647815053,-1.6635567784991163,0.8224203723569911,1.2523158280531723,1.179277574537004,0.5906721983619032,1.4099295950290662,-0.885033650985,-1.0444331484126672,0.8975576499129235,-0.7961506753456763,-1.5704929251659352,805767,1.0503958683029126,0.8707411543702316,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.02424232386128648,-0.31311891928350305
VID02429,1.2936327563240295,-1.5103655002557084,0.8114541003216948,-1.5563735558526453,0.7236447491196137,0.9083235040957395,-1.4174069521889718,1.4093122050447633,1.0380732654286446,0.3210792230785264,-1.2214627040680928,1.0766340157600953,1379190,1.0268789153667497,0.6995493509599366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.02438408192826633,-0.678856073800822
VID02091,-0.21660628048529026,-1.2422807633297444,-0.17916580686672906,-0.8028227455364504,-0.3854331450889968,-0.0027814837506591914,0.33513095601397674,-1.2291855293894645,-1.7072577157106574,-1.0544092318493279,0.48470637644315484,0.6706957348706654,970409,0.11312868967002937,0.034325202662563406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,-0.025220192894069828,-0.4648959225928316
VID00737,-0.809914473517523,-0.59121783079526,1.5644714467453678,0.4987650177369773,1.0202766431142267,-1.604009550344602,1.0265619276096714,-1.3439028221909526,0.1659728880824357,-0.8615894926368275,0.8277679797762776,1.1789713974969265,4406107,-0.5317636102727998,0.8148286772126971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.0262119727527107,0.22355662836582194
VID00531,1.1318214309516024,-0.361430913430148,-0.13164529471377884,0.9782973515745559,-0.6743987982951934,-0.5066686759913493,0.32828510481005896,1.1798776194417868,0.991410415890866,-0.3071046740299986,-1.1399152737675964,1.1209802145127221,677763,0.9537697210170388,-0.27994050501675816,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.02096031240740904,-0.3230389848592762
VID02485,0.5924503463768453,-1.5869611393774123,0.4495671231569201,-1.4193643176133373,-0.01776849679929124,-1.4018678103321607,-1.1846480112557678,-1.688054700595417,0.6566398211008945,-0.9349470554828159,-1.7079353055158815,1.646312107428455,386546,0.6768486186539779,0.3163253328136403,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.02553282985783736,-0.6499502367881627
VID00481,-0.3244804974002417,-0.7827069285995202,-1.1917182581257455,-1.6933827940919535,-1.164395483516013,0.21526610976736943,-1.1846480112557678,-1.2291855293894645,-0.8058163041853909,-0.8447186192448729,-0.32865894129541684,0.34321611331280594,165558,0.01650254238415486,-1.4853304999259864,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.011181597461083452,-0.6970254570659222
VID01132,1.3475698647815053,-1.3188764024514483,0.018227089768602645,1.115306589813864,-0.384733632882377,-0.9109521560162319,-1.1709563088479322,-1.1144682365879763,1.6075721336510775,0.41670360667664913,-0.7539709700178333,-0.09683462815556773,399128,1.0503958683029126,0.034961068781167164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.020673960813156606,-0.3309750373198947
VID02381,-1.34928555809228,1.0938862298822285,0.7785552842158063,1.3893250662924803,1.1006353664222983,-0.7088104160037907,0.9991785227940002,-1.4586201149924407,-1.1819471519747569,-1.7161299663483371,-1.3951024910010463,0.1760650564759818,765764,-1.6282959155867085,0.8435456286234986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02726864578484622,2.215753797620456
VID00970,-0.9717257988899501,1.5534600646124526,-0.047570542443174595,1.115306589813864,-0.4194046585625138,0.4174078497798107,-0.6712091709619351,1.1798776194417868,1.6408017386249503,0.30625744362081736,0.3462163439500705,-1.1543209061028223,335987,-0.7782971257120165,0.0028584953918860657,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.020774983762758818,0.7183694992853845
VID02033,1.3475698647815053,-0.16994181562588795,0.1315452341333301,-0.6658135072971422,0.5697985257286434,-0.6799330245734418,1.0265619276096714,0.7210084482358342,-0.03729331255561459,0.3809127659584946,0.9458711546942379,-1.3589956695764844,545369,1.0503958683029126,0.6329856214620032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.02405774658310681,-0.5631045717929853
VID01400,-1.2414113411773287,-0.6295156503561121,0.8955288525922992,-1.4878689367329911,-0.6420973379496581,0.8216913298046932,0.1366012711003615,-1.2291855293894645,0.7513795459200205,1.3928919569511993,-0.80318062623365,0.9128942049811656,534094,-1.3265632783689705,-0.23847401559417916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.0140138128768627,-0.5416772301493155
VID00802,-1.34928555809228,1.3236731472473404,-1.0857109617845488,0.9782973515745559,-0.18633287001367876,0.9949556783867858,-0.061928413813253785,-0.5408817725805355,-1.2936551857167116,-1.5622430118865012,-1.7128562711374633,-1.5159129882396254,1519443,-1.6282959155867085,0.19847828295779366,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.026875153544129324,1.827383230328939
VID00189,0.2688276956319911,-0.6678134699169641,0.04381505785096046,-1.6248781749722994,-0.029667947989391794,-1.5462547674839044,0.944411713162658,1.5240294978462514,0.4371123244118002,-1.6833444634004093,1.0246066046395448,0.3125148987917566,821600,0.4786127627097951,0.3085207682957555,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.027194439258395486,-0.6833984196170971
VID01821,1.2936327563240295,-0.8210047481603722,-0.6068504162432811,-1.213850460254375,-0.5827523743245817,-0.5355460674216981,-0.8081261950402905,0.8357257410373224,1.3710763280391547,1.107726384435369,1.2671399102746417,0.759388132375919,508348,1.0268789153667497,-0.16718758256717287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.016196775717520207,-0.6334326156380715
VID02131,-0.0008578466553874422,-0.16994181562588795,0.06940302593331828,1.2523158280531723,-0.985539762818994,1.6013808984241096,0.4720479800923321,0.9504430338388106,0.8471797900468234,1.578334958000416,-0.17962398247037173,-0.7790838397344416,370140,0.2878475926780486,-0.8380127136681583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0011419484710010208,-0.022280633084700657
VID02329,-1.2414113411773287,-1.1273873046471883,-0.5081539679256153,1.3893250662924803,0.3705072399400787,-0.9109521560162319,0.33513095601397674,-1.2291855293894645,-0.19212913147642507,-0.7839288325289235,-0.27523131454681576,-0.560764092029202,1257655,-1.3265632783689705,0.5382115309907516,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.025672929044204946,1.6331979466831803
VID01972,-1.025662907347426,0.4428232973477442,-0.5885732961844541,-1.6933827940919535,0.09061459561310184,1.5725035069937607,0.33513095601397674,1.1798776194417868,1.7069074421368031,-0.5921336402835459,-0.635867795099873,0.37391732783385523,1166097,-0.8715886456344055,0.3842981582321223,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.024963146490539132,-0.6970254570659222
VID00252,0.3227648040894668,-0.361430913430148,-0.13164529471377884,-0.11777655433990951,1.040872244208763,0.7061817640832982,0.1571388247121148,-0.6555990653820236,-0.01714344570975569,-1.1813847526414065,1.7149477818385745,0.02938147598652393,3731559,0.5137365741276436,0.8222815612863642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.026613174059286274,-0.391640053725584
VID00260,-0.16266917202781456,0.059845101739224124,0.31797185873336564,0.8412881133352477,0.6107212804288288,0.9083235040957395,0.6979610698216184,0.0327046914269053,1.505408773678214,0.9533613080555423,-0.14095925258651568,1.6394896153126663,603738,0.15897005292086752,0.6512057976158787,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,-0.023267891529753483,-0.05837163529764967
VID01303,-1.025662907347426,-0.7827069285995202,-1.7509981319258519,-1.4193643176133373,-0.23051313174247726,-0.18901737025751308,0.1982139319356214,-1.3439028221909526,0.057446412263511465,-1.2707935513056512,-0.297727157388332,-1.3214719629396463,490466,-0.8715886456344055,0.1646882430247366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.0260855823911029,-0.549074764764392
VID01678,0.053079261802088266,-0.8593025677212242,-0.3619370074549992,-1.0768412220150667,-1.175510242046289,-0.7954425902948369,1.0744828860370956,0.0327046914269053,1.4166786582692565,0.48111345934309896,-0.8172405280095978,1.0698115236443067,214041,0.32821449213298115,-1.5478394823014987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.016366596902087253,-0.5599534921395045
VID01762,3.397179986165582,-0.438026552551852,-1.0674338417257219,-1.4193643176133373,0.3993730886730276,0.5329174155012057,1.5126173630878328,0.3768565698313698,0.2557635227990701,-1.3315833380216007,1.6390243122484571,0.34662735937070027,1109910,1.7317717729688975,0.5526098615992516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.02662124191003304,-0.6754493144386158
VID02118,0.7542616717492725,-1.7018545980599684,0.7237239240393253,-1.5563735558526453,-0.45733835372297316,-1.5462547674839044,0.29405584879047014,0.7210084482358342,0.0726471890068787,1.4585995691093379,-0.5852521487064615,0.445553495049637,482818,0.7660363699922094,-0.033710386187185096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.016628178631723594,-0.674990247574205
VID00441,1.1318214309516024,-0.59121783079526,-0.33269361536087594,0.9097927324549018,-0.9702640682109648,0.5906721983619032,1.560538321515257,0.4915738626328579,-1.5739857893792748,-0.20908968084192275,0.1683585864843327,0.8549030219969613,389002,0.9537697210170388,-0.8001527918540785,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.014835196367865641,-0.3326283815825235
VID01533,7.064903361273931,0.8640993125171164,-0.5593299040903309,0.4302603986173232,0.6714471998861619,1.2837295926902732,0.9101824571430692,-0.3114471869775592,0.3688855822845937,0.12347826468611986,0.8692446900153231,0.889015482575905,829009,2.455894557527751,0.6775438740171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.024595609428048858,-0.5991434441713123
VID00219,1.4015069732389809,-1.0124938459646322,-1.0674338417257219,-1.282355079374029,-1.2776751613747446,1.428116549842017,-1.0614226895852479,-0.9997509437864881,1.6344386227788894,0.6192223905112448,-1.5750692337331762,-0.02178721488189161,154325,1.073510802294358,-2.573990237520939,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.12759147811209037,-0.6443650411619878
VID01079,-1.4032226665497558,-0.438026552551852,-0.13530071872554425,1.5263343045317885,0.9687218191185915,0.3596530669191132,0.32143925360614123,1.1798776194417868,-0.28828288203912017,0.45345069123078485,-1.6502897082344963,0.060082690507573255,1230095,-1.8088558242672899,0.7958813723876496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.024525503996559762,2.7798158120200407
VID01115,0.2148905871745154,-0.476324372112704,0.9613264848040763,0.15624192213870683,-1.0257165432471753,1.312606984120622,-0.014007455385829409,-0.7703163581835119,0.20450508959469219,1.2923497479108874,-1.3866665499354778,-0.9257674202238995,432008,0.442552206737267,-0.9464617220608644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002202125864365886,-0.3191513915930948
VID01793,-0.7559773650600473,1.4002687863690446,0.17175489826274953,-1.6933827940919535,-0.09177998573069106,-0.8243199817251856,-0.055082562609336014,0.2621392770298816,-0.38160858111467716,-0.21243653426785705,0.8298769650426697,-0.7006251804028711,418032,-0.4586544159230889,0.2665789225312547,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-0.023726903781180676,-0.6970254570659222
VID00195,-0.4862918227726688,-0.323133093869296,0.8260757963687565,-1.3508596984936831,0.161577656810118,-1.6328869417749508,1.6563802383701058,0.4915738626328579,0.9146995193022454,-0.9221060668282108,1.0724102706777667,-1.1474984139870334,1348712,-0.14276258429686986,0.42603188698369177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.025717786731234246,-0.5891447439293898
VID02479,-1.565033991922183,0.17473856042178015,-0.8554192490433284,-0.8713273646561045,-0.7675139397771213,0.735059155513647,0.5815815993550164,-0.885033650985,0.5767473665892434,0.3467612003877365,-0.34482782833775666,0.08737265897072821,265389,-2.565563094219592,-0.41219985054155917,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.016481194191007447,0.8564568121001461
VID01407,-1.565033991922183,-1.2039829437688923,1.3780448221453323,-0.8028227455364504,-0.32453170227354505,-1.488499984623207,-1.2120314160714387,-0.7703163581835119,-1.6185276003016997,0.43480393642915094,-0.6618786133853762,-1.522735480355414,511749,-2.565563094219592,0.08797881470348676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.021019713689111187,0.9859136678639852
VID01062,-1.2414113411773287,-1.4337698611340044,1.6777895911100953,0.7727834942155937,-0.8859999501847539,0.18638871833702067,1.1292496956684377,1.1798776194417868,0.16561938164654344,-1.3319248536773083,-1.5905351256867186,0.7184531796811865,301533,-1.3265632783689705,-0.6170697410121468,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.024709648614241325,1.1671532659333599
VID01725,-0.0008578466553874422,-1.0124938459646322,-0.8846626411374516,-1.4878689367329911,-0.4086357842967655,0.18638871833702067,1.3825461902133953,0.9504430338388106,-0.31161430680800944,-0.6668572657523646,0.7968361958691927,0.3670948357180665,697328,0.2878475926780486,0.012959861507632724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.023938653644974595,-0.6499502367881627
VID02070,-0.7020402566025716,1.5534600646124526,-1.6120920194787667,1.6633435427710968,1.039114429401722,0.6195495897922519,-1.1024977968087544,-1.4586201149924407,0.4526666075910597,-0.609346029331208,-0.45379206710135095,-1.604605385744879,651350,-0.38929609973608714,0.8216480060462309,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.02591100049123857,0.5716517294197003
VID00901,0.9160729971216995,0.3662276582260402,-0.2742068311726295,-0.5973088881774882,-0.35184881549368263,1.5436261155634121,1.6084592799426816,-1.2291855293894645,0.8743997856105276,1.5317522225619018,1.333924443710393,-1.1474984139870334,442237,0.8497037161145342,0.06433004198930893,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.017567561762689705,-0.5313206816882082
VID00094,0.9160729971216995,0.17473856042178015,0.8297312203805219,1.7318481618907509,-1.0412710102475107,-1.5751321589142533,-0.9176598143029747,-1.5733374077939288,1.7705386005974102,0.2567376735432181,-0.25203247661650213,-0.8575424990660121,332447,0.8497037161145342,-0.9924612040215255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.006867167211931014,-0.17919803401056614
VID02156,-0.648103148145096,-1.0124938459646322,1.6193028069218487,-1.3508596984936831,0.46104115556732095,0.5617948069315545,-0.15777033066810253,1.1798776194417868,1.2961329636299954,1.694518584072135,0.3989409756098742,1.5132735111705746,1481122,-0.3233224929774514,0.5825774123991797,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.021727865642744284,-0.5737332134813137
VID01799,-0.3244804974002417,0.9406949516388204,0.24120795448629218,-0.8713273646561045,-0.13266918449476542,-0.6221782417127444,-0.9176598143029747,-0.5408817725805355,1.0249935273006308,-0.009781144170978336,0.7068528245031278,1.6019659086758282,2077123,0.01650254238415486,0.23779508032676028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.023111408413389774,-0.46687993570798625
VID02017,0.2148905871745154,1.2470775081256364,-1.4987738751140391,-1.6248781749722994,1.201863300765503,-1.3729904189018118,-0.5890589565149219,0.8357257410373224,-1.2328520787432427,0.08652627073855958,-0.9247987765955973,0.30569240667596786,1321253,0.442552206737267,0.8783936240126867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.025200094843207094,-0.6830301213076695
VID02352,-1.565033991922183,-1.0124938459646322,-1.7217547398317288,0.22474654125836094,-0.3267257442500278,-0.8820747645858832,0.7184986234333718,0.9504430338388106,0.6637099498187398,1.0138095791157842,0.8200350337995064,1.5883209244442507,1177577,-2.565563094219592,0.08610348651602782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.01932039405710555,2.927766504321571
VID02013,0.8621358886642239,0.6343123951520043,0.511709331356932,0.36175577949766907,-0.6178105838829214,0.4174078497798107,0.7869571354725494,1.294594912243275,1.3251204913731607,0.7375917167794924,-0.4643369934333117,1.2164951041337644,518766,0.8223858029507803,-0.20857500541157292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.017168309022455468,-0.3799882592769287
VID01310,-1.2414113411773287,-0.7061112894778161,0.621372051709894,1.6633435427710968,0.7293311896774861,-0.8531973731555343,0.6363484089863585,-1.688054700595417,1.2006862259390847,-0.42226375313459497,1.504752250288157,0.6809294730443485,614747,-1.3265632783689705,0.7019126333531086,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.025441637839893148,1.840328915905323
VID01670,-0.3784176058577174,-1.5486633198165602,0.34721525082748883,-1.4193643176133373,-0.5164690756021105,1.1393426355385294,0.9717951179783292,1.0651603266402987,0.8857119915590799,-1.4621106216330384,-1.3859635548466802,-0.6426339974186669,272208,-0.03452957852931041,-0.09404498244795585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.026353210740218524,-0.6173596996727906
VID01899,-0.8638515819749988,0.3279298386651882,0.7091022279922636,-1.6933827940919535,0.5827253048089088,-0.8820747645858832,1.471542255864326,0.6062911554343461,0.9546457465580709,1.0944755769939147,-0.7841997588361208,-1.604605385744879,788277,-0.6090526864999029,0.6387833115982192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.02299447001792079,-0.6970254570659222
VID02020,0.9700101055791753,-1.2422807633297444,-1.7071330437846672,-0.8028227455364504,0.7832917161696883,-1.0264617217376268,0.8417239451038916,0.9504430338388106,-1.0179201657207477,-0.720748436223021,-0.9873653394985643,0.6365832742917217,705228,0.8764806447899351,0.7240179247403776,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-0.025899137934427427,-0.5650302315812237
VID00171,-0.27054338894276597,0.13644074086092814,-0.8773517931139209,0.9097927324549018,-0.7580666531489721,-0.27564954454855933,-1.4447903570046428,-0.9997509437864881,0.019974730058931755,-0.3060118239317343,0.705446834325533,0.8037343311285458,446059,0.06567853299847791,-0.39780467073802184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.020017562439566056,0.00574033136634681
